lon,lat,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
2.3488,48.8534,2,423.91,0.99,38.04,27.54,6.85,11.18,14.11,2.88,1668787200
2.3488,48.8534,2,554.08,3.86,52.09,7.06,8.46,17.93,22.18,3.36,1668790800
2.3488,48.8534,4,687.6,13.41,53.47,0.93,9.89,25.49,30.98,3.42,1668794400
2.3488,48.8534,4,814.44,23.47,52.09,0.11,11.21,33.15,39.95,3.51,1668798000
2.3488,48.8534,4,847.82,25.7,51.41,0.05,11.21,35.45,42.68,3.42,1668801600
2.3488,48.8534,4,847.82,25.26,50.04,0.06,10.97,35.59,42.65,3.32,1668805200
2.3488,48.8534,4,767.71,19.67,48.67,0.16,9.42,31.23,37.76,2.82,1668808800
2.3488,48.8534,3,580.79,7.93,44.55,2.01,6.56,20.76,25.99,1.82,1668812400
2.3488,48.8534,2,440.6,1.23,34.96,11.35,4.59,13.4,17.47,1.27,1668816000
2.3488,48.8534,2,397.21,0.37,28.79,19.49,4.05,11.46,15.07,1.16,1668819600
2.3488,48.8534,2,403.88,0.34,28.45,20.21,4.23,11.88,15.49,1.19,1668823200
2.3488,48.8534,2,423.91,0.41,30.5,18.78,4.65,13.01,16.8,1.25,1668826800
2.3488,48.8534,2,440.6,0.5,32.22,17.52,5.01,14.21,18.07,1.3,1668830400
2.3488,48.8534,2,487.33,1.2,37.36,12.16,5.66,17.22,21.33,1.46,1668834000
2.3488,48.8534,4,741,14.08,48.67,1.33,9.06,32,37.51,2.56,1668837600
2.3488,48.8534,5,1054.76,38.89,54.84,0.01,12.76,51.16,58.78,3.58,1668841200
2.3488,48.8534,5,1174.93,48.73,61.01,0.2,14.54,58.2,67.09,3.93,1668844800
2.3488,48.8534,5,1081.47,44.7,55.52,3.53,14.42,52.69,61.64,3.8,1668848400
2.3488,48.8534,4,867.84,33.53,45.24,8.85,12.87,38.67,46.54,3.29,1668852000
2.3488,48.8534,4,720.98,27.49,37.7,13.41,11.8,29.37,36.2,3.36,1668855600
2.3488,48.8534,3,594.14,20.12,32.9,17.7,10.85,20.62,26.26,3.48,1668859200
2.3488,48.8534,1,353.81,5.48,23.31,41.84,7.33,8.56,11.64,2.18,1668862800
2.3488,48.8534,1,347.14,3.86,23.99,42.92,6.97,8.13,10.7,2.22,1668866400
2.3488,48.8534,1,370.5,2.63,28.79,37.19,7.27,9.15,11.61,2.34,1668870000
2.3488,48.8534,2,417.23,0.84,37.7,27.54,7.87,11.36,14.04,2.56,1668873600
2.3488,48.8534,2,494,0.98,47.98,16.27,8.7,15.32,18.64,2.63,1668877200
2.3488,48.8534,3,594.14,3.49,55.52,7.06,9.89,20.98,25.08,2.63,1668880800
2.3488,48.8534,4,687.6,7.82,58.26,2.39,10.61,26.23,31.14,2.72,1668884400
2.3488,48.8534,4,687.6,8.94,56.21,1.68,9.89,26.77,32.13,2.56,1668888000
2.3488,48.8534,3,647.54,6.54,52.78,3.08,8.7,24.7,29.96,2.37,1668891600
2.3488,48.8534,2,547.41,1.9,46.61,11.27,6.74,19.26,23.98,1.87,1668895200
2.3488,48.8534,2,403.88,0.13,30.85,30.76,4.23,11.32,14.94,1.17,1668898800
2.3488,48.8534,1,340.46,0.03,22.62,41.13,3.31,8.06,10.94,0.98,1668902400
2.3488,48.8534,1,327.11,0.03,20.22,42.2,3.07,7.46,10.16,0.98,1668906000
2.3488,48.8534,1,320.43,0.03,19.19,40.05,2.98,7.39,10.16,0.94,1668909600
2.3488,48.8534,1,317.1,0.04,19.02,38.27,2.95,7.42,10.34,0.9,1668913200
2.3488,48.8534,1,320.43,0.05,19.19,36.84,3.01,7.62,10.62,0.87,1668916800
2.3488,48.8534,1,333.79,0.11,21.42,32.19,3.28,9.04,12.22,0.97,1668920400
2.3488,48.8534,2,447.27,1.37,33.93,15.02,4.95,16.19,20.39,1.65,1668924000
2.3488,48.8534,3,527.38,5.76,38.39,4.11,5.9,20.9,26.02,1.96,1668927600
2.3488,48.8534,2,514.03,7.71,34.96,2.3,5.96,19.8,24.95,1.84,1668931200
2.3488,48.8534,2,453.95,4.97,31.19,6.53,5.6,16.83,21.37,1.65,1668934800
2.3488,48.8534,1,330.45,0.64,21.59,29.33,3.81,9.32,11.78,1.14,1668938400
2.3488,48.8534,1,290.39,0.43,16.62,43.27,3.1,5.89,7.36,0.89,1668942000
2.3488,48.8534,1,267.03,0.38,13.88,49.35,2.68,4.59,5.7,0.73,1668945600
2.3488,48.8534,1,273.7,0.96,14.39,47.92,2.77,4.82,6.12,0.83,1668949200
2.3488,48.8534,1,303.75,2.01,17.48,40.41,3.43,6.1,7.83,1.12,1668952800
2.3488,48.8534,1,333.79,2.32,21.93,33.62,4.17,7.33,9.38,1.47,1668956400
2.3488,48.8534,1,370.5,0.82,29.47,27.18,5.07,8.81,11.02,1.77,1668960000
2.3488,48.8534,1,380.52,0.19,31.53,29.33,5.19,9.81,12.32,1.8,1668963600
2.3488,48.8534,2,403.88,0.16,32.22,31.11,5.3,11.57,14.72,1.95,1668967200
2.3488,48.8534,2,413.89,0.17,31.87,30.76,5.42,12.33,15.94,2.06,1668970800
2.3488,48.8534,2,383.85,0.11,27.42,33.62,4.95,10.64,13.95,1.88,1668974400
2.3488,48.8534,1,357.15,0.07,23.65,37.91,4.47,8.99,11.92,1.71,1668978000
2.3488,48.8534,1,310.42,0.03,18.51,42.56,3.58,6.82,9.57,1.35,1668981600
2.3488,48.8534,1,250.34,0.01,12.17,47.21,2.47,4.35,6.87,0.87,1668985200
2.3488,48.8534,1,250.34,0.02,12.34,44.35,2.59,4.29,6.87,0.84,1668988800
2.3488,48.8534,1,253.68,0.03,12.68,40.41,2.59,4.62,7.34,0.84,1668992400
2.3488,48.8534,1,273.7,0.06,14.39,34.69,2.8,5.56,8.64,0.93,1668996000
2.3488,48.8534,1,293.73,0.12,16.62,28.61,3.1,6.66,10.24,1.06,1668999600
2.3488,48.8534,1,310.42,0.23,19.02,23.6,3.46,7.73,11.85,1.16,1669003200
2.3488,48.8534,1,343.8,0.54,22.28,18.06,3.93,9.44,13.96,1.3,1669006800
2.3488,48.8534,2,487.33,5.53,32.56,4.78,6.02,17.3,23.18,2.06,1669010400
2.3488,48.8534,3,580.79,16.09,31.53,0.4,7.21,23.35,30.6,2.44,1669014000
2.3488,48.8534,3,560.76,16.76,30.5,0.35,6.97,22.41,29.9,2.34,1669017600
2.3488,48.8534,2,480.65,9.83,30.16,3,5.96,17.76,24.47,2.06,1669021200
2.3488,48.8534,2,373.84,2.63,25.7,12.16,4.47,11.56,16.22,1.42,1669024800
2.3488,48.8534,1,327.11,1.27,21.76,20.56,3.7,8.64,11.64,1.12,1669028400
2.3488,48.8534,1,293.73,0.79,18.34,25.75,3.07,6.84,8.92,0.95,1669032000
2.3488,48.8534,1,277.04,0.27,16.62,35.05,2.62,5.35,6.66,0.79,1669035600
2.3488,48.8534,1,267.03,0.1,15.77,43.63,2.38,4.28,5.32,0.7,1669039200
2.3488,48.8534,1,263.69,0.04,15.25,48.64,2.18,3.72,4.68,0.66,1669042800
2.3488,48.8534,1,283.72,0.06,18.16,44.7,2.65,4.45,5.69,0.8,1669046400
2.3488,48.8534,1,327.11,0.09,23.99,36.12,3.73,6.59,8.4,1.12,1669050000
2.3488,48.8534,1,377.18,0.2,28.45,30.4,4.65,9.21,11.46,1.54,1669053600
2.3488,48.8534,2,400.54,0.11,29.47,36.48,5.07,10.58,13.51,1.79,1669057200
2.3488,48.8534,2,387.19,0.06,27.42,41.13,4.95,10.45,14.56,1.73,1669060800
2.3488,48.8534,2,380.52,0.07,26.39,40.41,4.71,10.46,14.98,1.74,1669064400
2.3488,48.8534,1,337.12,0.04,21.08,43.27,3.73,8.26,12.52,1.54,1669068000
2.3488,48.8534,1,260.35,0.01,12.68,52.21,2.38,4.61,7.89,1.08,1669071600
2.3488,48.8534,1,236.99,0,9.6,59.37,1.97,3.6,6.24,0.89,1669075200
2.3488,48.8534,1,233.65,0,9,62.23,2.21,3.51,5.71,0.74,1669078800
2.3488,48.8534,1,233.65,0,9,61.51,2.29,3.44,5.22,0.69,1669082400
2.3488,48.8534,1,230.31,0,8.48,62.23,2.03,3.11,4.62,0.67,1669086000
2.3488,48.8534,1,230.31,0,8.31,62.94,2.03,2.78,3.89,0.59,1669089600
2.3488,48.8534,1,236.99,0,9.08,61.51,2.15,2.75,3.62,0.56,1669093200
2.3488,48.8534,1,287.06,0.02,15.08,51.5,2.89,4.62,5.8,0.83,1669096800
2.3488,48.8534,1,307.08,0.04,18.34,46.49,3.28,5.44,6.83,0.97,1669100400
2.3488,48.8534,1,300.41,0.03,17.65,47.92,3.25,5.06,6.44,0.97,1669104000
2.3488,48.8534,1,283.72,0.08,15.42,53.64,3.1,4.48,5.74,0.93,1669107600
2.3488,48.8534,1,260.35,0.23,12.17,59.37,2.71,3.61,4.96,0.96,1669111200
2.3488,48.8534,1,247,0.44,10.62,62.23,2.56,3.3,4.83,1.08,1669114800
2.3488,48.8534,1,240.33,0.59,9.6,63.66,2.44,3.06,4.7,1.17,1669118400
2.3488,48.8534,1,240.33,0.7,9.68,65.09,2.47,3.08,4.79,1.28,1669122000
2.3488,48.8534,1,247,0.67,10.88,65.8,2.65,3.25,5.04,1.46,1669125600
2.3488,48.8534,1,253.68,0.45,12.68,65.09,2.8,3.46,5.33,1.63,1669129200
2.3488,48.8534,1,267.03,0.08,15.42,62.23,3.07,3.95,5.98,1.82,1669132800
2.3488,48.8534,1,283.72,0,17.99,58.65,3.34,4.8,7.26,2.03,1669136400
2.3488,48.8534,1,313.76,0.01,20.91,54.36,3.81,6.46,9.72,2.37,1669140000
2.3488,48.8534,1,343.8,0.02,23.31,49.35,4.29,8.01,12.23,2.66,1669143600
2.3488,48.8534,1,350.48,0.02,23.65,47.21,4.35,8.38,13.17,2.66,1669147200
2.3488,48.8534,1,357.15,0.04,24.33,44.7,4.47,8.72,13.53,2.56,1669150800
2.3488,48.8534,1,330.45,0.03,21.25,45.42,3.99,7.4,11.85,2.06,1669154400
2.3488,48.8534,1,267.03,0.01,14.74,50.07,2.86,4.67,8.38,1.28,1669158000
2.3488,48.8534,1,253.68,0.01,13.19,50.07,2.53,4.23,7.48,0.97,1669161600
2.3488,48.8534,1,263.69,0.01,14.05,46.49,2.5,4.92,8.14,0.85,1669165200
2.3488,48.8534,1,283.72,0.03,16.11,41.48,2.59,5.98,9.38,0.85,1669168800
2.3488,48.8534,1,300.41,0.06,17.48,36.48,2.74,6.78,10.26,0.88,1669172400
2.3488,48.8534,1,303.75,0.09,18.68,32.19,2.92,7.12,10.46,0.91,1669176000
2.3488,48.8534,1,313.76,0.18,20.22,27.89,3.13,7.44,10.58,1.01,1669179600
2.3488,48.8534,2,400.54,1.3,30.16,14.84,4.59,11.88,15.52,1.58,1669183200
2.3488,48.8534,2,423.91,2.21,32.56,10.46,4.89,12.72,16.41,1.76,1669186800
2.3488,48.8534,2,407.22,2.18,31.53,10.37,4.89,11.62,15.31,1.74,1669190400
2.3488,48.8534,1,370.5,1.65,26.39,15.38,4.47,9.29,12.7,1.63,1669194000
2.3488,48.8534,1,317.1,1.06,19.36,25.75,3.52,6.09,8.05,1.2,1669197600
2.3488,48.8534,1,317.1,2.43,17.14,27.54,3.64,5.56,7.26,1.04,1669201200
2.3488,48.8534,1,310.42,3.58,15.08,28.25,3.58,5.28,6.84,0.99,1669204800
2.3488,48.8534,1,307.08,3.63,14.39,31.11,3.52,5.3,6.71,1.08,1669208400
2.3488,48.8534,1,310.42,2.82,16.11,37.55,3.87,5.37,6.86,1.33,1669212000
2.3488,48.8534,1,313.76,1.7,18.85,41.13,4.17,5.66,7.37,1.63,1669215600
2.3488,48.8534,1,327.11,0.35,22.96,38.62,4.41,6.56,8.84,1.98,1669219200
2.3488,48.8534,1,343.8,0.07,25.02,36.84,4.53,7.51,10.49,2.25,1669222800
2.3488,48.8534,1,370.5,0.1,27.08,35.05,4.89,8.9,12.44,2.56,1669226400
2.3488,48.8534,1,383.85,0.09,27.42,36.12,4.95,9.59,13.69,2.66,1669230000
2.3488,48.8534,1,353.81,0.04,23.31,42.92,4.41,8.49,12.78,2.47,1669233600
2.3488,48.8534,1,330.45,0.02,20.22,48.64,3.87,7.82,12.25,2.31,1669237200
2.3488,48.8534,1,287.06,0.01,15.42,54.36,3.13,6.56,11.27,1.9,1669240800
2.3488,48.8534,1,233.65,0,9.77,60.8,2.35,4.91,9.73,1.36,1669244400
2.3488,48.8534,1,226.97,0,8.4,62.94,2.32,4.74,9.59,1.2,1669248000
2.3488,48.8534,1,223.64,0,7.71,63.66,2.24,4.63,8.71,1.08,1669251600
2.3488,48.8534,1,223.64,0,7.45,63.66,2.18,4.47,7.59,1.01,1669255200
2.3488,48.8534,1,223.64,0,7.37,63.66,2.12,4.33,6.76,0.95,1669258800
2.3488,48.8534,1,233.65,0,9,61.51,2.35,4.77,7.1,0.93,1669262400
2.3488,48.8534,1,270.37,0.01,13.71,52.93,3.01,6.48,9.29,1.01,1669266000
2.3488,48.8534,2,413.89,0.22,31.19,32.19,5.36,13.44,17.72,1.71,1669269600
2.3488,48.8534,3,547.41,2.29,45.93,11.98,7.39,20.45,26.61,2.37,1669273200
2.3488,48.8534,3,567.44,4.08,46.61,6.97,7.87,21.46,28.61,2.5,1669276800
2.3488,48.8534,2,527.38,6.48,38.04,15.2,7.51,19.61,26.94,2.41,1669280400
2.3488,48.8534,2,440.6,7.04,27.08,28.25,6.32,15.08,22.05,2.06,1669284000
2.3488,48.8534,2,377.18,6.76,20.39,35.05,5.54,12.05,18.79,1.93,1669287600
2.3488,48.8534,2,340.46,5.98,16.96,39.7,4.95,10.21,16.81,1.85,1669291200
2.3488,48.8534,1,300.41,1.87,16.96,45.78,4.05,8.44,14.72,1.52,1669294800
2.3488,48.8534,1,287.06,1.47,16.11,47.21,3.7,8.06,13.88,1.39,1669298400
2.3488,48.8534,1,283.72,0.96,16.62,45.78,3.37,7.74,12.75,1.35,1669302000
2.3488,48.8534,1,290.39,0.18,19.02,43.27,3.28,7.37,11.88,1.41,1669305600
2.3488,48.8534,1,303.75,0.03,20.91,41.84,3.37,7.13,11.27,1.49,1669309200
2.3488,48.8534,1,330.45,0.05,22.28,39.7,3.73,7.67,11.5,1.6,1669312800
2.3488,48.8534,1,343.8,0.07,22.96,36.48,3.93,8.15,11.86,1.65,1669316400
2.3488,48.8534,1,333.79,0.07,20.91,36.48,3.67,7.74,11.36,1.54,1669320000
2.3488,48.8534,1,327.11,0.05,19.54,37.91,3.46,7.68,11.34,1.47,1669323600
2.3488,48.8534,1,293.73,0.02,15.59,42.2,2.8,6.37,9.45,1.2,1669327200
2.3488,48.8534,1,243.66,0.01,10.02,46.49,1.94,4.48,6.77,0.86,1669330800
2.3488,48.8534,1,233.65,0.01,8.48,47.21,1.77,3.72,5.35,0.75,1669334400
2.3488,48.8534,1,247,0.01,9.77,45.78,2,3.68,5,0.7,1669338000
2.3488,48.8534,1,267.03,0.01,12,43.63,2.32,4.15,5.61,0.71,1669341600
2.3488,48.8534,1,287.06,0.02,13.88,42.56,2.65,4.71,6.4,0.8,1669345200
2.3488,48.8534,1,300.41,0.03,15.42,41.13,3.01,5.42,7.52,0.9,1669348800
2.3488,48.8534,1,323.77,0.06,18.51,36.48,3.52,6.9,9.62,1.06,1669352400
2.3488,48.8534,2,453.95,0.88,32.9,18.78,5.6,13.67,17.97,1.8,1669356000
2.3488,48.8534,2,554.08,4.75,42.16,5.72,7.21,19.63,25.71,2.37,1669359600
2.3488,48.8534,3,580.79,7.49,43.53,2.86,7.99,21.49,28.56,2.56,1669363200
2.3488,48.8534,3,567.44,8.94,39.41,9.12,8.11,20.93,28.36,2.63,1669366800
2.3488,48.8534,2,500.68,4.53,38.39,13.77,7.63,17.37,24.51,2.37,1669370400
2.3488,48.8534,2,453.95,3.46,34.62,20.92,7.51,14.29,20.59,2.41,1669374000
2.3488,48.8534,2,400.54,2.4,30.16,29.68,7.15,11.17,16.23,2.47,1669377600
2.3488,48.8534,1,377.18,2.24,27.08,37.55,6.91,9.71,13.55,2.37,1669381200
2.3488,48.8534,2,440.6,4.36,34.27,29.33,8.34,12.77,16.81,2.91,1669384800
2.3488,48.8534,2,520.71,6.31,42.84,17.88,9.66,16.57,21.05,3.48,1669388400
2.3488,48.8534,4,754.36,20.79,54.84,2.15,12.4,29.73,35.66,4.62,1669392000
2.3488,48.8534,5,1121.52,54.54,57.58,0,15.14,51.31,59.68,5,1669395600
2.3488,48.8534,5,1441.96,78.68,60.32,0,17.17,71.84,82.66,5.07,1669399200
2.3488,48.8534,5,1708.98,96.56,58.95,0,18.6,90.42,103.39,5.45,1669402800
2.3488,48.8534,5,1789.09,98.35,55.52,0,18.36,94.42,107.84,5.32,1669406400
2.3488,48.8534,5,1708.98,92.09,52.09,0,17.4,90.13,102.96,5.13,1669410000
2.3488,48.8534,5,1922.61,110.86,49.35,0,16.93,105.34,119.26,5,1669413600
2.3488,48.8534,5,1842.5,113.55,42.84,0,12.16,102.29,116.47,3.51,1669417200
2.3488,48.8534,5,1482.01,88.51,35.64,0,9.18,79.55,92.52,3.04,1669420800
2.3488,48.8534,5,1241.68,69.74,30.85,0,8.7,64.77,76.93,3.17,1669424400
2.3488,48.8534,5,1081.47,58.11,27.08,0,7.21,55.72,66.17,2.53,1669428000
2.3488,48.8534,4,961.3,49.62,24.33,0,5.9,48.54,56.56,1.96,1669431600
2.3488,48.8534,4,841.14,41.57,22.28,0,5.07,41.33,47.72,1.61,1669435200
2.3488,48.8534,4,814.44,40.68,21.59,0,5.3,39.76,45.49,1.69,1669438800
2.3488,48.8534,5,1001.36,55.88,24.33,0,8.34,52.28,58.79,2.79,1669442400
2.3488,48.8534,5,1014.71,58.11,27.42,0,9.3,52.23,59.33,3.23,1669446000
2.3488,48.8534,5,1054.76,62.58,30.5,0.01,10.13,54.55,62.52,3.55,1669449600
2.3488,48.8534,4,974.66,55.43,29.82,0.16,9.89,49.82,58.07,3.51,1669453200
2.3488,48.8534,4,720.98,33.08,27.76,0.8,7.57,33.53,40.81,2.75,1669456800
2.3488,48.8534,3,554.08,19.89,27.42,2.79,6.08,23.4,30.3,2.18,1669460400
2.3488,48.8534,2,440.6,10.17,25.36,8.05,5.01,15.58,21.77,1.8,1669464000
2.3488,48.8534,1,333.79,2.85,19.88,24.32,3.93,8.96,13.53,1.42,1669467600
2.3488,48.8534,1,313.76,1.33,18.68,30.04,3.64,7.16,11,1.27,1669471200
2.3488,48.8534,1,303.75,0.59,18.68,32.54,3.28,6.31,9.53,1.17,1669474800
2.3488,48.8534,1,313.76,0.21,21.93,31.11,3.34,6.7,9.53,1.2,1669478400
2.3488,48.8534,1,347.14,0.29,27.08,25.39,3.64,8.31,11.27,1.33,1669482000
2.3488,48.8534,2,393.87,0.68,31.53,19.13,4.11,10.88,14.21,1.52,1669485600
2.3488,48.8534,2,423.91,1.06,32.56,15.56,4.35,12.44,15.99,1.61,1669489200
2.3488,48.8534,2,423.91,1.13,31.19,14.31,4.29,12.41,15.99,1.57,1669492800
2.3488,48.8534,2,427.25,1.41,30.5,12.34,4.29,12.66,16.34,1.55,1669496400
2.3488,48.8534,2,377.18,0.85,25.36,15.02,3.46,10.33,13.79,1.28,1669500000
2.3488,48.8534,1,287.06,0.16,16.11,24.32,2.15,6.15,8.82,0.86,1669503600
2.3488,48.8534,1,253.68,0.06,12,30.4,1.76,4.55,6.69,0.78,1669507200
2.3488,48.8534,1,243.66,0.04,10.54,32.54,1.68,3.98,5.9,0.79,1669510800
2.3488,48.8534,1,240.33,0.04,10.11,33.26,1.7,3.87,5.68,0.82,1669514400
2.3488,48.8534,1,240.33,0.04,9.85,34.33,1.76,3.84,5.55,0.85,1669518000
2.3488,48.8534,1,243.66,0.03,9.94,36.84,1.86,3.91,5.45,0.86,1669521600
2.3488,48.8534,1,260.35,0.04,11.48,37.55,2.15,4.45,6.05,0.99,1669525200
2.3488,48.8534,1,327.11,0.19,19.88,28.61,3.34,7.64,9.85,1.54,1669528800
2.3488,48.8534,2,380.52,0.61,27.08,20.03,4.11,10.04,12.61,1.79,1669532400
2.3488,48.8534,2,400.54,0.92,29.82,16.63,4.41,10.97,13.56,1.73,1669536000
2.3488,48.8534,2,407.22,1.02,29.82,17.34,4.53,11.05,13.66,1.61,1669539600
2.3488,48.8534,1,370.5,0.89,25.7,22.17,3.99,9.25,11.59,1.39,1669543200
2.3488,48.8534,1,337.12,0.88,22.28,25.75,3.52,7.64,9.63,1.28,1669546800
2.3488,48.8534,1,320.43,0.86,20.39,28.25,3.19,6.66,8.4,1.22,1669550400
2.3488,48.8534,1,320.43,0.85,21.08,28.25,3.31,6.67,8.58,1.38,1669554000
2.3488,48.8534,1,330.45,0.68,23.31,26.11,3.58,7.08,9.31,1.74,1669557600
2.3488,48.8534,1,340.46,0.52,25.7,23.96,3.76,7.53,9.97,2.22,1669561200
2.3488,48.8534,1,360.49,0.56,29.47,19.67,3.99,8.43,10.89,2.5,1669564800
2.3488,48.8534,1,387.19,0.96,32.22,14.84,4.29,9.68,12.24,2.44,1669568400
2.3488,48.8534,2,433.92,1.87,34.62,10.28,4.83,11.8,14.67,2.37,1669572000
2.3488,48.8534,2,467.3,3.02,35.3,6.79,5.25,13.6,16.82,2.25,1669575600
2.3488,48.8534,2,467.3,2.91,34.27,6.71,5.19,13.64,16.85,1.92,1669579200
2.3488,48.8534,2,460.62,2.15,33.93,8.94,5.07,13.49,16.61,1.69,1669582800
2.3488,48.8534,2,420.57,0.82,30.5,15.74,4.17,11.37,14,1.35,1669586400
2.3488,48.8534,1,340.46,0.14,22.28,26.46,2.89,7.52,9.42,0.85,1669590000
2.3488,48.8534,1,333.79,0.15,21.59,27.54,3.13,7.21,8.94,0.88,1669593600
2.3488,48.8534,1,347.14,0.21,22.62,23.96,3.49,7.93,9.83,0.95,1669597200
2.3488,48.8534,1,353.81,0.31,22.96,20.38,3.67,8.37,10.41,0.97,1669600800
2.3488,48.8534,1,360.49,0.55,23.31,15.91,3.87,8.84,10.98,1.01,1669604400
2.3488,48.8534,1,370.5,1.08,23.99,10.82,4.05,9.46,11.71,1.06,1669608000
2.3488,48.8534,2,407.22,3.19,25.7,4.96,4.59,11.46,13.98,1.25,1669611600
2.3488,48.8534,3,614.17,19,28.1,0.29,7.57,22.51,26.36,2.31,1669615200
2.3488,48.8534,4,827.79,39.34,28.1,0,10.49,34.93,40.65,3.2,1669618800
2.3488,48.8534,4,921.25,49.17,29.13,0.01,12.04,40.39,47.46,3.64,1669622400
2.3488,48.8534,4,894.55,47.83,28.1,0.16,12.52,38.17,45.42,3.74,1669626000
2.3488,48.8534,4,714.3,32.63,26.05,1.08,10.61,26.77,33.41,3.29,1669629600
2.3488,48.8534,2,567.44,20.34,26.39,3.53,9.06,18.9,25,2.79,1669633200
2.3488,48.8534,2,467.3,12.52,26.39,8.23,7.87,14.04,19.96,2.53,1669636800
2.3488,48.8534,2,380.52,3.19,27.76,16.45,6.26,10.09,14.81,1.98,1669640400
2.3488,48.8534,1,373.84,1.84,28.1,20.38,5.9,9.99,14.24,1.88,1669644000
2.3488,48.8534,2,380.52,1.38,30.16,20.03,5.84,10.3,14.2,1.9,1669647600
2.3488,48.8534,2,514.03,5.59,42.16,6.62,7.27,16.91,21.72,2.44,1669651200
2.3488,48.8534,4,720.98,23.69,44.55,0.13,9.3,28.86,35.77,2.91,1669654800
2.3488,48.8534,4,947.95,42.47,44.55,0,11.44,42.85,52.26,3.61,1669658400
2.3488,48.8534,5,1268.39,65.27,46.61,0,14.42,63.63,75.89,4.56,1669662000
2.3488,48.8534,5,1522.06,82.25,47.98,0,15.97,80.7,95.16,5.13,1669665600
2.3488,48.8534,5,1668.93,91.2,47.3,0,16.93,90.18,105.45,5.64,1669669200
2.3488,48.8534,5,1508.71,81.36,45.24,0,14.54,80.03,94.12,4.88,1669672800
2.3488,48.8534,5,1054.76,49.17,39.76,0,8.94,50.56,60.92,2.79,1669676400
2.3488,48.8534,4,767.71,29.5,34.96,0.01,6.68,33.22,40.47,2.06,1669680000
2.3488,48.8534,4,667.57,21.46,33.59,0.06,6.26,27.01,32.4,1.85,1669683600
2.3488,48.8534,4,660.9,19.67,33.59,0.07,6.5,26.02,30.55,1.84,1669687200
2.3488,48.8534,4,694.27,21.46,33.93,0.04,7.15,27.46,31.65,1.88,1669690800
2.3488,48.8534,4,814.44,29.95,34.62,0.01,8.23,34.35,38.95,2.22,1669694400
2.3488,48.8534,5,1121.52,52.75,36.33,0,10.85,53.09,58.61,3.29,1669698000
2.3488,48.8534,5,2082.82,126.96,45.93,0,21.93,117.64,127.06,7.85,1669701600
2.3488,48.8534,5,3417.97,236.03,59.63,0,33.38,213.37,228.15,12.29,1669705200
2.3488,48.8534,5,4272.46,311.14,66.49,0,37.19,277.37,294.97,13.3,1669708800
2.3488,48.8534,5,4325.87,321.87,66.49,0.04,36.72,283.49,300.68,13.05,1669712400
2.3488,48.8534,5,3631.59,268.22,61.01,0.07,33.86,231.18,245.28,12.29,1669716000
2.3488,48.8534,5,3471.37,261.07,58.26,0.1,32.42,220.13,233.34,12.29,1669719600
2.3488,48.8534,5,2990.72,228.88,53.47,0.15,29.33,187.29,198.74,12.03,1669723200
2.3488,48.8534,5,1762.39,128.75,45.93,0.23,24.56,98.85,106.66,8.49,1669726800
2.3488,48.8534,5,1335.14,89.41,42.84,0.21,20.98,64.27,70.76,6.97,1669730400
2.3488,48.8534,4,1081.47,63.48,42.5,0.14,16.93,46.84,52.54,6.46,1669734000
2.3488,48.8534,5,1108.17,64.37,42.84,0.03,16.21,50.55,56.83,7.22,1669737600
2.3488,48.8534,5,1588.82,107.29,45.24,0,21.46,82.22,91.38,10.01,1669741200
2.3488,48.8534,5,2376.56,169.87,50.72,0,32.42,136.51,150.1,14.95,1669744800
2.3488,48.8534,5,4272.46,318.29,64.43,0,57.22,278.21,301.44,25.84,1669748400
2.3488,48.8534,5,6462.1,486.37,83.63,0,82.02,441.41,473.22,37.49,1669752000
2.3488,48.8534,5,7904.05,593.66,101.45,0,102.04,544.81,580.33,47.12,1669755600
2.3488,48.8534,5,8438.11,629.43,113.79,0,104.9,579.38,614.4,48.64,1669759200
2.3488,48.8534,5,7690.43,586.51,106.93,0,65.8,525.51,554.2,29.39,1669762800
2.3488,48.8534,5,6088.26,457.76,87.05,0,30.52,408.99,427.15,13.68,1669766400
2.3488,48.8534,5,3898.62,282.53,61.01,0,17.17,252.39,264.09,9.75,1669770000
2.3488,48.8534,5,2723.69,185.97,47.98,0,13.11,168.17,176.9,10.39,1669773600
2.3488,48.8534,5,1735.69,103.71,39.41,0,9.78,99.48,105.85,10.77,1669777200
2.3488,48.8534,3,560.76,6.93,41.81,3.8,5.66,23.69,26.35,4.69,1669780800
2.3488,48.8534,3,514.03,3.21,39.76,5.68,6.56,20.33,23.02,3.74,1669784400
2.3488,48.8534,4,854.49,26.6,44.55,0.27,11.92,40.37,44.95,5.26,1669788000
2.3488,48.8534,5,1255.04,61.69,45.24,0,16.93,65.09,71.78,6.97,1669791600
2.3488,48.8534,5,1375.2,74.21,47.3,0.01,18.6,72.6,80.01,7.6,1669795200
2.3488,48.8534,5,1255.04,63.48,50.04,0.25,18.12,63.98,70.96,7.28,1669798800
2.3488,48.8534,4,867.84,31.29,48.67,1.86,14.07,39.16,44.18,5.76,1669802400
2.3488,48.8534,4,640.87,16.09,41.81,6.08,11.21,25.57,29.36,5.19,1669806000
2.3488,48.8534,2,487.33,7.15,34.62,16.09,8.58,17.17,19.93,4.69,1669809600
2.3488,48.8534,2,400.54,2.6,28.79,32.54,6.56,13.18,15.06,3.32,1669813200
